repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,anomaly-detector,anomaly-detector,"Detect anomaly detector operations. Auto-activating skill for Data Analytics.
Triggers on: anomaly detector, anomaly detector
Part of the Data Analytics skill category. Use when working with anomaly d",1.0.0,skills/12-data-analytics/anomaly-detector/SKILL.md,STANDALONE,12-data-analytics,Yes,1653,,
CCPI,chart-type-recommender,chart-type-recommender,"Manage chart type recommender operations. Auto-activating skill for Data Analytics.
Triggers on: chart type recommender, chart type recommender
Part of the Data Analytics skill category. Use when work",1.0.0,skills/12-data-analytics/chart-type-recommender/SKILL.md,STANDALONE,12-data-analytics,Yes,1689,,
CCPI,churn-analysis-helper,churn-analysis-helper,"Configure with churn analysis helper operations. Auto-activating skill for Data Analytics.
Triggers on: churn analysis helper, churn analysis helper
Part of the Data Analytics skill category. Use when",1.0.0,skills/12-data-analytics/churn-analysis-helper/SKILL.md,STANDALONE,12-data-analytics,Yes,1683,,
CCPI,cohort-analysis-creator,cohort-analysis-creator,"Create cohort analysis creator operations. Auto-activating skill for Data Analytics.
Triggers on: cohort analysis creator, cohort analysis creator
Part of the Data Analytics skill category. Use when w",1.0.0,skills/12-data-analytics/cohort-analysis-creator/SKILL.md,STANDALONE,12-data-analytics,Yes,1695,,
CCPI,complex-join-helper,complex-join-helper,"Configure with complex join helper operations. Auto-activating skill for Data Analytics.
Triggers on: complex join helper, complex join helper
Part of the Data Analytics skill category. Use when worki",1.0.0,skills/12-data-analytics/complex-join-helper/SKILL.md,STANDALONE,12-data-analytics,Yes,1671,,
CCPI,correlation-analyzer,correlation-analyzer,"Analyze correlation analyzer operations. Auto-activating skill for Data Analytics.
Triggers on: correlation analyzer, correlation analyzer
Part of the Data Analytics skill category. Use when analyzing",1.0.0,skills/12-data-analytics/correlation-analyzer/SKILL.md,STANDALONE,12-data-analytics,Yes,1677,,
CCPI,cte-query-builder,cte-query-builder,"Build cte query builder operations. Auto-activating skill for Data Analytics.
Triggers on: cte query builder, cte query builder
Part of the Data Analytics skill category. Use when working with cte que",1.0.0,skills/12-data-analytics/cte-query-builder/SKILL.md,STANDALONE,12-data-analytics,Yes,1659,,
CCPI,dashboard-layout-planner,dashboard-layout-planner,"Configure dashboard layout planner operations. Auto-activating skill for Data Analytics.
Triggers on: dashboard layout planner, dashboard layout planner
Part of the Data Analytics skill category. Use ",1.0.0,skills/12-data-analytics/dashboard-layout-planner/SKILL.md,STANDALONE,12-data-analytics,Yes,1701,,
CCPI,data-story-outliner,data-story-outliner,"Process data story outliner operations. Auto-activating skill for Data Analytics.
Triggers on: data story outliner, data story outliner
Part of the Data Analytics skill category. Use when working with",1.0.0,skills/12-data-analytics/data-story-outliner/SKILL.md,STANDALONE,12-data-analytics,Yes,1671,,
CCPI,date-range-analyzer,date-range-analyzer,"Analyze date range analyzer operations. Auto-activating skill for Data Analytics.
Triggers on: date range analyzer, date range analyzer
Part of the Data Analytics skill category. Use when analyzing or",1.0.0,skills/12-data-analytics/date-range-analyzer/SKILL.md,STANDALONE,12-data-analytics,Yes,1671,,
CCPI,forecast-generator,forecast-generator,"Generate forecast generator operations. Auto-activating skill for Data Analytics.
Triggers on: forecast generator, forecast generator
Part of the Data Analytics skill category. Use when working with f",1.0.0,skills/12-data-analytics/forecast-generator/SKILL.md,STANDALONE,12-data-analytics,Yes,1665,,
CCPI,funnel-analysis-builder,funnel-analysis-builder,"Build funnel analysis builder operations. Auto-activating skill for Data Analytics.
Triggers on: funnel analysis builder, funnel analysis builder
Part of the Data Analytics skill category. Use when wo",1.0.0,skills/12-data-analytics/funnel-analysis-builder/SKILL.md,STANDALONE,12-data-analytics,Yes,1695,,
CCPI,kpi-definition-helper,kpi-definition-helper,"Configure with kpi definition helper operations. Auto-activating skill for Data Analytics.
Triggers on: kpi definition helper, kpi definition helper
Part of the Data Analytics skill category. Use when",1.0.0,skills/12-data-analytics/kpi-definition-helper/SKILL.md,STANDALONE,12-data-analytics,Yes,1683,,
CCPI,metric-calculator,metric-calculator,"Configure and manage - Calculate metric calculator operations. Auto-activating skill for Data Analytics.
Triggers on: metric calculator, metric calculator
Part of the Data Analytics skill category. Us",1.0.0,skills/12-data-analytics/metric-calculator/SKILL.md,STANDALONE,12-data-analytics,Yes,1659,,
CCPI,pivot-table-creator,pivot-table-creator,"Create pivot table creator operations. Auto-activating skill for Data Analytics.
Triggers on: pivot table creator, pivot table creator
Part of the Data Analytics skill category. Use when working with ",1.0.0,skills/12-data-analytics/pivot-table-creator/SKILL.md,STANDALONE,12-data-analytics,Yes,1671,,
CCPI,regression-analysis-helper,regression-analysis-helper,"Configure with regression analysis helper operations. Auto-activating skill for Data Analytics.
Triggers on: regression analysis helper, regression analysis helper
Part of the Data Analytics skill cat",1.0.0,skills/12-data-analytics/regression-analysis-helper/SKILL.md,STANDALONE,12-data-analytics,Yes,1713,,
CCPI,report-template-generator,report-template-generator,"Generate report template generator operations. Auto-activating skill for Data Analytics.
Triggers on: report template generator, report template generator
Part of the Data Analytics skill category. Us",1.0.0,skills/12-data-analytics/report-template-generator/SKILL.md,STANDALONE,12-data-analytics,Yes,1707,,
CCPI,retention-calculator,retention-calculator,"Configure and manage - Calculate retention calculator operations. Auto-activating skill for Data Analytics.
Triggers on: retention calculator, retention calculator
Part of the Data Analytics skill cat",1.0.0,skills/12-data-analytics/retention-calculator/SKILL.md,STANDALONE,12-data-analytics,Yes,1677,,
CCPI,sql-query-optimizer,sql-query-optimizer,"Optimize sql query optimizer operations. Auto-activating skill for Data Analytics.
Triggers on: sql query optimizer, sql query optimizer
Part of the Data Analytics skill category. Use when working wit",1.0.0,skills/12-data-analytics/sql-query-optimizer/SKILL.md,STANDALONE,12-data-analytics,Yes,1671,,
CCPI,statistical-significance-calculator,statistical-significance-calculator,"Configure and manage - Calculate statistical significance calculator operations. Auto-activating skill for Data Analytics.
Triggers on: statistical significance calculator, statistical significance ca",1.0.0,skills/12-data-analytics/statistical-significance-calculator/SKILL.md,STANDALONE,12-data-analytics,Yes,1767,,
CCPI,time-series-decomposer,time-series-decomposer,"Manage time series decomposer operations. Auto-activating skill for Data Analytics.
Triggers on: time series decomposer, time series decomposer
Part of the Data Analytics skill category. Use when work",1.0.0,skills/12-data-analytics/time-series-decomposer/SKILL.md,STANDALONE,12-data-analytics,Yes,1689,,
CCPI,visualization-best-practices,visualization-best-practices,"Manage visualization best practices operations. Auto-activating skill for Data Analytics.
Triggers on: visualization best practices, visualization best practices
Part of the Data Analytics skill categ",1.0.0,skills/12-data-analytics/visualization-best-practices/SKILL.md,STANDALONE,12-data-analytics,Yes,1725,,
CCPI,window-function-generator,window-function-generator,"Generate window function generator operations. Auto-activating skill for Data Analytics.
Triggers on: window function generator, window function generator
Part of the Data Analytics skill category. Us",1.0.0,skills/12-data-analytics/window-function-generator/SKILL.md,STANDALONE,12-data-analytics,Yes,1707,,
CCPI,api-gateway-config,api-gateway-config,"Configure api gateway config operations. Auto-activating skill for AWS Skills.
Triggers on: api gateway config, api gateway config
Part of the AWS Skills skill category. Use when working with APIs or ",1.0.0,skills/13-aws-skills/api-gateway-config/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,cdk-stack-generator,cdk-stack-generator,"Generate cdk stack generator operations. Auto-activating skill for AWS Skills.
Triggers on: cdk stack generator, cdk stack generator
Part of the AWS Skills skill category. Use when working with cdk st",1.0.0,skills/13-aws-skills/cdk-stack-generator/SKILL.md,STANDALONE,13-aws-skills,Yes,1648,,
CCPI,cloudformation-template-creator,cloudformation-template-creator,"Create cloudformation template creator operations. Auto-activating skill for AWS Skills.
Triggers on: cloudformation template creator, cloudformation template creator
Part of the AWS Skills skill cate",1.0.0,skills/13-aws-skills/cloudformation-template-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1720,,
CCPI,cloudfront-distribution-setup,cloudfront-distribution-setup,"Configure cloudfront distribution setup operations. Auto-activating skill for AWS Skills.
Triggers on: cloudfront distribution setup, cloudfront distribution setup
Part of the AWS Skills skill categor",1.0.0,skills/13-aws-skills/cloudfront-distribution-setup/SKILL.md,STANDALONE,13-aws-skills,Yes,1708,,
CCPI,cloudwatch-alarm-creator,cloudwatch-alarm-creator,"Create cloudwatch alarm creator operations. Auto-activating skill for AWS Skills.
Triggers on: cloudwatch alarm creator, cloudwatch alarm creator
Part of the AWS Skills skill category. Use when workin",1.0.0,skills/13-aws-skills/cloudwatch-alarm-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1678,,
CCPI,cost-optimization-analyzer,cost-optimization-analyzer,"Analyze cost optimization analyzer operations. Auto-activating skill for AWS Skills.
Triggers on: cost optimization analyzer, cost optimization analyzer
Part of the AWS Skills skill category. Use when",1.0.0,skills/13-aws-skills/cost-optimization-analyzer/SKILL.md,STANDALONE,13-aws-skills,Yes,1690,,
CCPI,dynamodb-table-designer,dynamodb-table-designer,"Build dynamodb table designer operations. Auto-activating skill for AWS Skills.
Triggers on: dynamodb table designer, dynamodb table designer
Part of the AWS Skills skill category. Use when working wi",1.0.0,skills/13-aws-skills/dynamodb-table-designer/SKILL.md,STANDALONE,13-aws-skills,Yes,1672,,
CCPI,ecs-task-definition-creator,ecs-task-definition-creator,"Create ecs task definition creator operations. Auto-activating skill for AWS Skills.
Triggers on: ecs task definition creator, ecs task definition creator
Part of the AWS Skills skill category. Use wh",1.0.0,skills/13-aws-skills/ecs-task-definition-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1696,,
CCPI,eks-cluster-config,eks-cluster-config,"Configure eks cluster config operations. Auto-activating skill for AWS Skills.
Triggers on: eks cluster config, eks cluster config
Part of the AWS Skills skill category. Use when configuring systems o",1.0.0,skills/13-aws-skills/eks-cluster-config/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,elasticache-config,elasticache-config,"Configure elasticache config operations. Auto-activating skill for AWS Skills.
Triggers on: elasticache config, elasticache config
Part of the AWS Skills skill category. Use when configuring systems o",1.0.0,skills/13-aws-skills/elasticache-config/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,eventbridge-rule-creator,eventbridge-rule-creator,"Create eventbridge rule creator operations. Auto-activating skill for AWS Skills.
Triggers on: eventbridge rule creator, eventbridge rule creator
Part of the AWS Skills skill category. Use when workin",1.0.0,skills/13-aws-skills/eventbridge-rule-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1678,,
CCPI,iam-policy-creator,iam-policy-creator,"Create iam policy creator operations. Auto-activating skill for AWS Skills.
Triggers on: iam policy creator, iam policy creator
Part of the AWS Skills skill category. Use when working with iam policy ",1.0.0,skills/13-aws-skills/iam-policy-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,iam-role-generator,iam-role-generator,"Generate iam role generator operations. Auto-activating skill for AWS Skills.
Triggers on: iam role generator, iam role generator
Part of the AWS Skills skill category. Use when working with iam role ",1.0.0,skills/13-aws-skills/iam-role-generator/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,lambda-function-generator,lambda-function-generator,"Generate lambda function generator operations. Auto-activating skill for AWS Skills.
Triggers on: lambda function generator, lambda function generator
Part of the AWS Skills skill category. Use when w",1.0.0,skills/13-aws-skills/lambda-function-generator/SKILL.md,STANDALONE,13-aws-skills,Yes,1684,,
CCPI,lambda-layer-creator,lambda-layer-creator,"Create lambda layer creator operations. Auto-activating skill for AWS Skills.
Triggers on: lambda layer creator, lambda layer creator
Part of the AWS Skills skill category. Use when working with lambd",1.0.0,skills/13-aws-skills/lambda-layer-creator/SKILL.md,STANDALONE,13-aws-skills,Yes,1654,,
CCPI,rds-instance-setup,rds-instance-setup,"Configure rds instance setup operations. Auto-activating skill for AWS Skills.
Triggers on: rds instance setup, rds instance setup
Part of the AWS Skills skill category. Use when working with rds inst",1.0.0,skills/13-aws-skills/rds-instance-setup/SKILL.md,STANDALONE,13-aws-skills,Yes,1642,,
CCPI,route53-record-manager,route53-record-manager,"Manage route53 record manager operations. Auto-activating skill for AWS Skills.
Triggers on: route53 record manager, route53 record manager
Part of the AWS Skills skill category. Use when working with",1.0.0,skills/13-aws-skills/route53-record-manager/SKILL.md,STANDALONE,13-aws-skills,Yes,1666,,
CCPI,s3-bucket-policy-generator,s3-bucket-policy-generator,"Generate s3 bucket policy generator operations. Auto-activating skill for AWS Skills.
Triggers on: s3 bucket policy generator, s3 bucket policy generator
Part of the AWS Skills skill category. Use whe",1.0.0,skills/13-aws-skills/s3-bucket-policy-generator/SKILL.md,STANDALONE,13-aws-skills,Yes,1690,,
CCPI,s3-lifecycle-config,s3-lifecycle-config,"Configure s3 lifecycle config operations. Auto-activating skill for AWS Skills.
Triggers on: s3 lifecycle config, s3 lifecycle config
Part of the AWS Skills skill category. Use when configuring system",1.0.0,skills/13-aws-skills/s3-lifecycle-config/SKILL.md,STANDALONE,13-aws-skills,Yes,1648,,
CCPI,sam-template-builder,sam-template-builder,"Build sam template builder operations. Auto-activating skill for AWS Skills.
Triggers on: sam template builder, sam template builder
Part of the AWS Skills skill category. Use when working with sam te",1.0.0,skills/13-aws-skills/sam-template-builder/SKILL.md,STANDALONE,13-aws-skills,Yes,1654,,
CCPI,security-group-generator,security-group-generator,"Generate security group generator operations. Auto-activating skill for AWS Skills.
Triggers on: security group generator, security group generator
Part of the AWS Skills skill category. Use when work",1.0.0,skills/13-aws-skills/security-group-generator/SKILL.md,STANDALONE,13-aws-skills,Yes,1678,,
CCPI,sns-topic-config,sns-topic-config,"Configure sns topic config operations. Auto-activating skill for AWS Skills.
Triggers on: sns topic config, sns topic config
Part of the AWS Skills skill category. Use when configuring systems or serv",1.0.0,skills/13-aws-skills/sns-topic-config/SKILL.md,STANDALONE,13-aws-skills,Yes,1630,,
CCPI,sqs-queue-setup,sqs-queue-setup,"Configure sqs queue setup operations. Auto-activating skill for AWS Skills.
Triggers on: sqs queue setup, sqs queue setup
Part of the AWS Skills skill category. Use when working with sqs queue setup f",1.0.0,skills/13-aws-skills/sqs-queue-setup/SKILL.md,STANDALONE,13-aws-skills,Yes,1624,,
CCPI,step-functions-workflow,step-functions-workflow,"Manage step functions workflow operations. Auto-activating skill for AWS Skills.
Triggers on: step functions workflow, step functions workflow
Part of the AWS Skills skill category. Use when working w",1.0.0,skills/13-aws-skills/step-functions-workflow/SKILL.md,STANDALONE,13-aws-skills,Yes,1672,,
CCPI,vpc-network-designer,vpc-network-designer,"Build vpc network designer operations. Auto-activating skill for AWS Skills.
Triggers on: vpc network designer, vpc network designer
Part of the AWS Skills skill category. Use when working with vpc ne",1.0.0,skills/13-aws-skills/vpc-network-designer/SKILL.md,STANDALONE,13-aws-skills,Yes,1654,,
CCPI,bigquery-ml-model-creator,bigquery-ml-model-creator,"Create bigquery ml model creator operations. Auto-activating skill for GCP Skills.
Triggers on: bigquery ml model creator, bigquery ml model creator
Part of the GCP Skills skill category. Use when wor",1.0.0,skills/14-gcp-skills/bigquery-ml-model-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1686,,
CCPI,bigquery-scheduled-query,bigquery-scheduled-query,"Manage bigquery scheduled query operations. Auto-activating skill for GCP Skills.
Triggers on: bigquery scheduled query, bigquery scheduled query
Part of the GCP Skills skill category. Use when workin",1.0.0,skills/14-gcp-skills/bigquery-scheduled-query/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,bigquery-table-creator,bigquery-table-creator,"Create bigquery table creator operations. Auto-activating skill for GCP Skills.
Triggers on: bigquery table creator, bigquery table creator
Part of the GCP Skills skill category. Use when working with",1.0.0,skills/14-gcp-skills/bigquery-table-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1668,,
CCPI,bigquery-view-generator,bigquery-view-generator,"Generate bigquery view generator operations. Auto-activating skill for GCP Skills.
Triggers on: bigquery view generator, bigquery view generator
Part of the GCP Skills skill category. Use when working",1.0.0,skills/14-gcp-skills/bigquery-view-generator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1674,,
CCPI,cloud-function-generator,cloud-function-generator,"Generate cloud function generator operations. Auto-activating skill for GCP Skills.
Triggers on: cloud function generator, cloud function generator
Part of the GCP Skills skill category. Use when work",1.0.0,skills/14-gcp-skills/cloud-function-generator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,cloud-logging-sink-setup,cloud-logging-sink-setup,"Configure cloud logging sink setup operations. Auto-activating skill for GCP Skills.
Triggers on: cloud logging sink setup, cloud logging sink setup
Part of the GCP Skills skill category. Use when wor",1.0.0,skills/14-gcp-skills/cloud-logging-sink-setup/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,cloud-monitoring-alert,cloud-monitoring-alert,"Monitor cloud monitoring alert operations. Auto-activating skill for GCP Skills.
Triggers on: cloud monitoring alert, cloud monitoring alert
Part of the GCP Skills skill category. Use when monitoring ",1.0.0,skills/14-gcp-skills/cloud-monitoring-alert/SKILL.md,STANDALONE,14-gcp-skills,Yes,1668,,
CCPI,cloud-run-service-config,cloud-run-service-config,"Configure cloud run service config operations. Auto-activating skill for GCP Skills.
Triggers on: cloud run service config, cloud run service config
Part of the GCP Skills skill category. Use when con",1.0.0,skills/14-gcp-skills/cloud-run-service-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,cloud-scheduler-job-creator,cloud-scheduler-job-creator,"Create cloud scheduler job creator operations. Auto-activating skill for GCP Skills.
Triggers on: cloud scheduler job creator, cloud scheduler job creator
Part of the GCP Skills skill category. Use wh",1.0.0,skills/14-gcp-skills/cloud-scheduler-job-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1698,,
CCPI,cloud-sql-instance-setup,cloud-sql-instance-setup,"Configure cloud sql instance setup operations. Auto-activating skill for GCP Skills.
Triggers on: cloud sql instance setup, cloud sql instance setup
Part of the GCP Skills skill category. Use when wor",1.0.0,skills/14-gcp-skills/cloud-sql-instance-setup/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,cloud-tasks-queue-setup,cloud-tasks-queue-setup,"Configure cloud tasks queue setup operations. Auto-activating skill for GCP Skills.
Triggers on: cloud tasks queue setup, cloud tasks queue setup
Part of the GCP Skills skill category. Use when workin",1.0.0,skills/14-gcp-skills/cloud-tasks-queue-setup/SKILL.md,STANDALONE,14-gcp-skills,Yes,1674,,
CCPI,firebase-rules-generator,firebase-rules-generator,"Generate firebase rules generator operations. Auto-activating skill for GCP Skills.
Triggers on: firebase rules generator, firebase rules generator
Part of the GCP Skills skill category. Use when work",1.0.0,skills/14-gcp-skills/firebase-rules-generator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1680,,
CCPI,firestore-index-creator,firestore-index-creator,"Create firestore index creator operations. Auto-activating skill for GCP Skills.
Triggers on: firestore index creator, firestore index creator
Part of the GCP Skills skill category. Use when working w",1.0.0,skills/14-gcp-skills/firestore-index-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1674,,
CCPI,firewall-rule-generator,firewall-rule-generator,"Generate firewall rule generator operations. Auto-activating skill for GCP Skills.
Triggers on: firewall rule generator, firewall rule generator
Part of the GCP Skills skill category. Use when working",1.0.0,skills/14-gcp-skills/firewall-rule-generator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1674,,
CCPI,gcs-bucket-config,gcs-bucket-config,"Configure gcs bucket config operations. Auto-activating skill for GCP Skills.
Triggers on: gcs bucket config, gcs bucket config
Part of the GCP Skills skill category. Use when configuring systems or s",1.0.0,skills/14-gcp-skills/gcs-bucket-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1638,,
CCPI,gcs-lifecycle-policy,gcs-lifecycle-policy,"Manage gcs lifecycle policy operations. Auto-activating skill for GCP Skills.
Triggers on: gcs lifecycle policy, gcs lifecycle policy
Part of the GCP Skills skill category. Use when working with gcs l",1.0.0,skills/14-gcp-skills/gcs-lifecycle-policy/SKILL.md,STANDALONE,14-gcp-skills,Yes,1656,,
CCPI,gke-cluster-config,gke-cluster-config,"Configure gke cluster config operations. Auto-activating skill for GCP Skills.
Triggers on: gke cluster config, gke cluster config
Part of the GCP Skills skill category. Use when configuring systems o",1.0.0,skills/14-gcp-skills/gke-cluster-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1644,,
CCPI,iam-binding-creator,iam-binding-creator,"Create iam binding creator operations. Auto-activating skill for GCP Skills.
Triggers on: iam binding creator, iam binding creator
Part of the GCP Skills skill category. Use when working with iam bind",1.0.0,skills/14-gcp-skills/iam-binding-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1650,,
CCPI,memorystore-config,memorystore-config,"Configure memorystore config operations. Auto-activating skill for GCP Skills.
Triggers on: memorystore config, memorystore config
Part of the GCP Skills skill category. Use when configuring systems o",1.0.0,skills/14-gcp-skills/memorystore-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1644,,
CCPI,pubsub-subscription-config,pubsub-subscription-config,"Configure pubsub subscription config operations. Auto-activating skill for GCP Skills.
Triggers on: pubsub subscription config, pubsub subscription config
Part of the GCP Skills skill category. Use wh",1.0.0,skills/14-gcp-skills/pubsub-subscription-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1692,,
CCPI,pubsub-topic-setup,pubsub-topic-setup,"Configure pubsub topic setup operations. Auto-activating skill for GCP Skills.
Triggers on: pubsub topic setup, pubsub topic setup
Part of the GCP Skills skill category. Use when working with pubsub t",1.0.0,skills/14-gcp-skills/pubsub-topic-setup/SKILL.md,STANDALONE,14-gcp-skills,Yes,1644,,
CCPI,service-account-manager,service-account-manager,"Manage service account manager operations. Auto-activating skill for GCP Skills.
Triggers on: service account manager, service account manager
Part of the GCP Skills skill category. Use when working w",1.0.0,skills/14-gcp-skills/service-account-manager/SKILL.md,STANDALONE,14-gcp-skills,Yes,1674,,
CCPI,vertex-ai-endpoint-config,vertex-ai-endpoint-config,"Configure vertex ai endpoint config operations. Auto-activating skill for GCP Skills.
Triggers on: vertex ai endpoint config, vertex ai endpoint config
Part of the GCP Skills skill category. Use when ",1.0.0,skills/14-gcp-skills/vertex-ai-endpoint-config/SKILL.md,STANDALONE,14-gcp-skills,Yes,1686,,
CCPI,vertex-ai-pipeline-creator,vertex-ai-pipeline-creator,"Create vertex ai pipeline creator operations. Auto-activating skill for GCP Skills.
Triggers on: vertex ai pipeline creator, vertex ai pipeline creator
Part of the GCP Skills skill category. Use when ",1.0.0,skills/14-gcp-skills/vertex-ai-pipeline-creator/SKILL.md,STANDALONE,14-gcp-skills,Yes,1692,,
CCPI,vpc-network-setup,vpc-network-setup,"Configure vpc network setup operations. Auto-activating skill for GCP Skills.
Triggers on: vpc network setup, vpc network setup
Part of the GCP Skills skill category. Use when working with vpc network",1.0.0,skills/14-gcp-skills/vpc-network-setup/SKILL.md,STANDALONE,14-gcp-skills,Yes,1638,,
CCPI,api-caching-strategy,api-caching-strategy,"Configure api caching strategy operations. Auto-activating skill for API Development.
Triggers on: api caching strategy, api caching strategy
Part of the API Development skill category. Use when worki",1.0.0,skills/15-api-development/api-caching-strategy/SKILL.md,STANDALONE,15-api-development,Yes,1655,,
CCPI,api-key-auth-setup,api-key-auth-setup,"Configure api key auth setup operations. Auto-activating skill for API Development.
Triggers on: api key auth setup, api key auth setup
Part of the API Development skill category. Use when working wit",1.0.0,skills/15-api-development/api-key-auth-setup/SKILL.md,STANDALONE,15-api-development,Yes,1643,,
CCPI,api-mock-generator,api-mock-generator,"Generate api mock generator operations. Auto-activating skill for API Development.
Triggers on: api mock generator, api mock generator
Part of the API Development skill category. Use when working with",1.0.0,skills/15-api-development/api-mock-generator/SKILL.md,STANDALONE,15-api-development,Yes,1643,,
CCPI,api-rate-limiting-config,api-rate-limiting-config,"Configure api rate limiting config operations. Auto-activating skill for API Development.
Triggers on: api rate limiting config, api rate limiting config
Part of the API Development skill category. Us",1.0.0,skills/15-api-development/api-rate-limiting-config/SKILL.md,STANDALONE,15-api-development,Yes,1679,,
CCPI,api-testing-helper,api-testing-helper,"Assist with api testing helper operations. Auto-activating skill for API Development.
Triggers on: api testing helper, api testing helper
Part of the API Development skill category. Use when working w",1.0.0,skills/15-api-development/api-testing-helper/SKILL.md,STANDALONE,15-api-development,Yes,1643,,
CCPI,api-throttling-setup,api-throttling-setup,"Configure api throttling setup operations. Auto-activating skill for API Development.
Triggers on: api throttling setup, api throttling setup
Part of the API Development skill category. Use when worki",1.0.0,skills/15-api-development/api-throttling-setup/SKILL.md,STANDALONE,15-api-development,Yes,1655,,
CCPI,bearer-token-validator,bearer-token-validator,"Validate bearer token validator operations. Auto-activating skill for API Development.
Triggers on: bearer token validator, bearer token validator
Part of the API Development skill category. Use when ",1.0.0,skills/15-api-development/bearer-token-validator/SKILL.md,STANDALONE,15-api-development,Yes,1667,,
CCPI,conditional-request-helper,conditional-request-helper,"Configure with conditional request helper operations. Auto-activating skill for API Development.
Triggers on: conditional request helper, conditional request helper
Part of the API Development skill c",1.0.0,skills/15-api-development/conditional-request-helper/SKILL.md,STANDALONE,15-api-development,Yes,1691,,
CCPI,etag-handler,etag-handler,"Manage etag handler operations. Auto-activating skill for API Development.
Triggers on: etag handler, etag handler
Part of the API Development skill category. Use when working with etag handler functi",1.0.0,skills/15-api-development/etag-handler/SKILL.md,STANDALONE,15-api-development,Yes,1607,,
CCPI,filtering-query-builder,filtering-query-builder,"Build filtering query builder operations. Auto-activating skill for API Development.
Triggers on: filtering query builder, filtering query builder
Part of the API Development skill category. Use when ",1.0.0,skills/15-api-development/filtering-query-builder/SKILL.md,STANDALONE,15-api-development,Yes,1673,,
CCPI,graphql-mutation-builder,graphql-mutation-builder,"Build graphql mutation builder operations. Auto-activating skill for API Development.
Triggers on: graphql mutation builder, graphql mutation builder
Part of the API Development skill category. Use wh",1.0.0,skills/15-api-development/graphql-mutation-builder/SKILL.md,STANDALONE,15-api-development,Yes,1679,,
CCPI,graphql-resolver-creator,graphql-resolver-creator,"Create graphql resolver creator operations. Auto-activating skill for API Development.
Triggers on: graphql resolver creator, graphql resolver creator
Part of the API Development skill category. Use w",1.0.0,skills/15-api-development/graphql-resolver-creator/SKILL.md,STANDALONE,15-api-development,Yes,1679,,
CCPI,graphql-schema-generator,graphql-schema-generator,"Generate graphql schema generator operations. Auto-activating skill for API Development.
Triggers on: graphql schema generator, graphql schema generator
Part of the API Development skill category. Use",1.0.0,skills/15-api-development/graphql-schema-generator/SKILL.md,STANDALONE,15-api-development,Yes,1679,,
CCPI,graphql-subscription-setup,graphql-subscription-setup,"Configure graphql subscription setup operations. Auto-activating skill for API Development.
Triggers on: graphql subscription setup, graphql subscription setup
Part of the API Development skill catego",1.0.0,skills/15-api-development/graphql-subscription-setup/SKILL.md,STANDALONE,15-api-development,Yes,1691,,
CCPI,http-method-helper,http-method-helper,"Configure with http method helper operations. Auto-activating skill for API Development.
Triggers on: http method helper, http method helper
Part of the API Development skill category. Use when workin",1.0.0,skills/15-api-development/http-method-helper/SKILL.md,STANDALONE,15-api-development,Yes,1643,,
CCPI,hypermedia-link-generator,hypermedia-link-generator,"Generate hypermedia link generator operations. Auto-activating skill for API Development.
Triggers on: hypermedia link generator, hypermedia link generator
Part of the API Development skill category. ",1.0.0,skills/15-api-development/hypermedia-link-generator/SKILL.md,STANDALONE,15-api-development,Yes,1685,,
CCPI,openapi-spec-generator,openapi-spec-generator,"Generate openapi spec generator operations. Auto-activating skill for API Development.
Triggers on: openapi spec generator, openapi spec generator
Part of the API Development skill category. Use when ",1.0.0,skills/15-api-development/openapi-spec-generator/SKILL.md,STANDALONE,15-api-development,Yes,1667,,
