id,plugin_path,field_name,raw_value
1775,plugins/saas-packs/clerk-pack/.claude-plugin/plugin.json,keywords,"[""clerk"", ""authentication"", ""saas"", ""sdk"", ""integration""]"
1776,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,name,coderabbit-pack
1777,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,version,1.0.0
1778,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for CodeRabbit (24 skills)
1779,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1780,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,license,MIT
1781,plugins/saas-packs/coderabbit-pack/.claude-plugin/plugin.json,keywords,"[""coderabbit"", ""coderabbit"", ""saas"", ""sdk"", ""integration""]"
1782,plugins/saas-packs/cursor-pack/.claude-plugin/plugin.json,name,cursor-pack
1783,plugins/saas-packs/cursor-pack/.claude-plugin/plugin.json,version,1.0.0
1784,plugins/saas-packs/cursor-pack/.claude-plugin/plugin.json,description,"Flagship+ skill pack for Cursor IDE - 30 skills for AI code completion, composer workflows, and IDE mastery"
1785,plugins/saas-packs/cursor-pack/.claude-plugin/plugin.json,author,Jeremy Longshore <jeremy@intentsolutions.io>
1786,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,name,customerio-pack
1787,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,version,1.0.0
1788,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Customer.io (24 skills)
1789,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1790,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,license,MIT
1791,plugins/saas-packs/customerio-pack/.claude-plugin/plugin.json,keywords,"[""customerio"", ""customer.io"", ""marketing-automation"", ""email"", ""saas"", ""sdk"", ""integration""]"
1792,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,name,databricks-pack
1793,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,version,1.0.0
1794,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Databricks (24 skills)
1795,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1796,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,license,MIT
1797,plugins/saas-packs/databricks-pack/.claude-plugin/plugin.json,keywords,"[""databricks"", ""delta-lake"", ""mlflow"", ""unity-catalog"", ""spark"", ""saas"", ""sdk"", ""integration""]"
1798,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,name,deepgram-pack
1799,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,version,1.0.0
1800,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Deepgram (24 skills)
1801,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1802,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,license,MIT
1803,plugins/saas-packs/deepgram-pack/.claude-plugin/plugin.json,keywords,"[""deepgram"", ""speech-to-text"", ""transcription"", ""voice-ai"", ""audio"", ""saas"", ""sdk"", ""integration""]"
1804,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,name,documenso-pack
1805,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,version,1.0.0
1806,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Documenso (24 skills)
1807,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1808,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,license,MIT
1809,plugins/saas-packs/documenso-pack/.claude-plugin/plugin.json,keywords,"[""documenso"", ""e-signature"", ""document-signing"", ""saas"", ""sdk"", ""integration""]"
1810,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,name,evernote-pack
1811,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,version,1.0.0
1812,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Evernote (24 skills)
1813,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1814,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,license,MIT
1815,plugins/saas-packs/evernote-pack/.claude-plugin/plugin.json,keywords,"[""evernote"", ""notes"", ""saas"", ""sdk"", ""integration""]"
1816,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,name,exa-pack
1817,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,version,1.0.0
1818,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Exa (30 skills)
1819,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1820,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,license,MIT
1821,plugins/saas-packs/exa-pack/.claude-plugin/plugin.json,keywords,"[""exa"", ""exa"", ""saas"", ""sdk"", ""integration""]"
1822,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,name,firecrawl-pack
1823,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,version,1.0.0
1824,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for FireCrawl (30 skills)
1825,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1826,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,license,MIT
1827,plugins/saas-packs/firecrawl-pack/.claude-plugin/plugin.json,keywords,"[""firecrawl"", ""firecrawl"", ""saas"", ""sdk"", ""integration""]"
1828,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,name,fireflies-pack
1829,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,version,1.0.0
1830,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Fireflies.ai (24 skills)
1831,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1832,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,license,MIT
1833,plugins/saas-packs/fireflies-pack/.claude-plugin/plugin.json,keywords,"[""fireflies"", ""fireflies.ai"", ""saas"", ""sdk"", ""integration""]"
1834,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,name,gamma-pack
1835,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,version,1.0.0
1836,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Gamma (24 skills)
1837,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1838,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,license,MIT
1839,plugins/saas-packs/gamma-pack/.claude-plugin/plugin.json,keywords,"[""gamma"", ""presentations"", ""saas"", ""sdk"", ""integration""]"
1840,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,name,granola-pack
1841,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,version,1.0.0
1842,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Granola AI meeting notes (24 skills)
1843,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1844,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,license,MIT
1845,plugins/saas-packs/granola-pack/.claude-plugin/plugin.json,keywords,"[""granola"", ""meeting-notes"", ""ai-transcription"", ""saas"", ""integration""]"
1846,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,name,groq-pack
1847,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,version,1.0.0
1848,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Groq (24 skills)
1849,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1850,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,license,MIT
1851,plugins/saas-packs/groq-pack/.claude-plugin/plugin.json,keywords,"[""groq"", ""groq"", ""saas"", ""sdk"", ""integration""]"
1852,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,name,guidewire-pack
1853,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,version,1.0.0
1854,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Guidewire InsuranceSuite (24 skills)
1855,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1856,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,license,MIT
1857,plugins/saas-packs/guidewire-pack/.claude-plugin/plugin.json,keywords,"[""guidewire"", ""insurance"", ""insurancesuite"", ""policycenter"", ""claimcenter"", ""billingcenter"", ""saas"", ""sdk"", ""integration""]"
1858,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,name,ideogram-pack
1859,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,version,1.0.0
1860,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Ideogram (24 skills)
1861,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1862,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,license,MIT
1863,plugins/saas-packs/ideogram-pack/.claude-plugin/plugin.json,keywords,"[""ideogram"", ""ideogram"", ""saas"", ""sdk"", ""integration""]"
1864,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,name,instantly-pack
1865,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,version,1.0.0
1866,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Instantly (24 skills)
1867,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1868,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,license,MIT
1869,plugins/saas-packs/instantly-pack/.claude-plugin/plugin.json,keywords,"[""instantly"", ""instantly"", ""saas"", ""sdk"", ""integration""]"
1870,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,name,juicebox-pack
1871,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,version,1.0.0
1872,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Juicebox (24 skills)
1873,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1874,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,license,MIT
1875,plugins/saas-packs/juicebox-pack/.claude-plugin/plugin.json,keywords,"[""juicebox"", ""people-search"", ""recruiting"", ""saas"", ""sdk"", ""integration""]"
1876,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,name,klingai-pack
1877,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,version,1.0.0
1878,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,description,"Kling AI skill pack - 30 skills for AI video generation, image-to-video, text-to-video, and production workflows"
1879,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1880,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,license,MIT
1881,plugins/saas-packs/klingai-pack/.claude-plugin/plugin.json,keywords,"[""kling-ai"", ""video-generation"", ""image-to-video"", ""text-to-video"", ""ai-video"", ""saas"", ""sdk""]"
1882,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,name,langchain-pack
1883,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,version,1.0.0
1884,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for LangChain (24 skills)
1885,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1886,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,license,MIT
1887,plugins/saas-packs/langchain-pack/.claude-plugin/plugin.json,keywords,"[""langchain"", ""llm"", ""chains"", ""agents"", ""saas"", ""sdk"", ""integration""]"
1888,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,name,langfuse-pack
1889,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,version,1.0.0
1890,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Langfuse LLM observability (24 skills)
1891,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,author,Jeremy Longshore <jeremy@intentsolutions.io>
1892,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,license,MIT
1893,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
1894,plugins/saas-packs/langfuse-pack/.claude-plugin/plugin.json,keywords,"[""langfuse"", ""llm"", ""observability"", ""tracing"", ""monitoring"", ""evaluation""]"
1895,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,name,lindy-pack
1896,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,version,1.0.0
1897,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Lindy AI (24 skills)
1898,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1899,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,license,MIT
1900,plugins/saas-packs/lindy-pack/.claude-plugin/plugin.json,keywords,"[""lindy"", ""ai-agents"", ""saas"", ""workflow"", ""automation""]"
1901,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,name,linear-pack
1902,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,version,1.0.0
1903,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Linear (24 skills)
1904,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1905,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,license,MIT
1906,plugins/saas-packs/linear-pack/.claude-plugin/plugin.json,keywords,"[""linear"", ""issue-tracking"", ""project-management"", ""saas"", ""sdk"", ""integration""]"
1907,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,name,lokalise-pack
1908,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,version,1.0.0
1909,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Lokalise (24 skills)
1910,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1911,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,license,MIT
1912,plugins/saas-packs/lokalise-pack/.claude-plugin/plugin.json,keywords,"[""lokalise"", ""translation"", ""localization"", ""i18n"", ""saas"", ""sdk"", ""integration""]"
1913,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,name,maintainx-pack
1914,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,version,1.0.0
1915,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for MaintainX CMMS (24 skills)
1916,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1917,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,license,MIT
1918,plugins/saas-packs/maintainx-pack/.claude-plugin/plugin.json,keywords,"[""maintainx"", ""cmms"", ""saas"", ""maintenance"", ""work-orders"", ""assets""]"
1919,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,name,mistral-pack
1920,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,version,1.0.0
1921,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Mistral AI (24 skills)
1922,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1923,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,license,MIT
1924,plugins/saas-packs/mistral-pack/.claude-plugin/plugin.json,keywords,"[""mistral"", ""mistral-ai"", ""saas"", ""sdk"", ""integration"", ""llm""]"
1925,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,name,obsidian-pack
1926,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,version,1.0.0
1927,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Obsidian plugin development and vault management (24 skills)
1928,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1929,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,license,MIT
1930,plugins/saas-packs/obsidian-pack/.claude-plugin/plugin.json,keywords,"[""obsidian"", ""knowledge-base"", ""markdown"", ""plugin-development"", ""vault"", ""saas"", ""integration""]"
1931,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,name,openevidence-pack
1932,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,version,1.0.0
1933,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for OpenEvidence medical AI (24 skills)
1934,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1935,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,license,MIT
1936,plugins/saas-packs/openevidence-pack/.claude-plugin/plugin.json,keywords,"[""openevidence"", ""medical-ai"", ""clinical-decision-support"", ""saas"", ""healthcare"", ""hipaa""]"
1937,plugins/saas-packs/openrouter-pack/.claude-plugin/plugin.json,name,openrouter-pack
1938,plugins/saas-packs/openrouter-pack/.claude-plugin/plugin.json,version,1.0.0
1939,plugins/saas-packs/openrouter-pack/.claude-plugin/plugin.json,description,"Flagship+ skill pack for OpenRouter - 30 skills for multi-model routing, fallbacks, and LLM gateway mastery"
1940,plugins/saas-packs/openrouter-pack/.claude-plugin/plugin.json,author,Jeremy Longshore <jeremy@intentsolutions.io>
1941,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,name,perplexity-pack
1942,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,version,1.0.0
1943,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Perplexity (30 skills)
1944,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1945,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,license,MIT
1946,plugins/saas-packs/perplexity-pack/.claude-plugin/plugin.json,keywords,"[""perplexity"", ""perplexity"", ""saas"", ""sdk"", ""integration""]"
1947,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,name,posthog-pack
1948,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,version,1.0.0
1949,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for PostHog (24 skills)
1950,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1951,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,license,MIT
1952,plugins/saas-packs/posthog-pack/.claude-plugin/plugin.json,keywords,"[""posthog"", ""posthog"", ""saas"", ""sdk"", ""integration""]"
1953,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,name,replit-pack
1954,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,version,1.0.0
1955,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Replit (30 skills)
1956,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1957,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,license,MIT
1958,plugins/saas-packs/replit-pack/.claude-plugin/plugin.json,keywords,"[""replit"", ""replit"", ""saas"", ""sdk"", ""integration""]"
1959,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,name,retellai-pack
1960,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,version,1.0.0
1961,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Retell AI (30 skills)
1962,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1963,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,license,MIT
1964,plugins/saas-packs/retellai-pack/.claude-plugin/plugin.json,keywords,"[""retellai"", ""retell ai"", ""saas"", ""sdk"", ""integration""]"
1965,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,name,sentry-pack
1966,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,version,1.0.0
1967,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Sentry (30 skills)
1968,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1969,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,license,MIT
1970,plugins/saas-packs/sentry-pack/.claude-plugin/plugin.json,keywords,"[""sentry"", ""error-tracking"", ""monitoring"", ""saas"", ""sdk"", ""integration""]"
1971,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,name,windsurf
1972,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,version,1.0.0
1973,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,description,"Windsurf AI IDE skill pack with 30 skills covering code flows, AI workflows, workspace management, and productivity features."
1974,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1975,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,keywords,"[""windsurf"", ""ai-ide"", ""code-editor"", ""cascade"", ""ai-coding""]"
1976,plugins/saas-packs/skill-databases/windsurf/.claude-plugin/plugin.json,license,MIT
1977,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,name,speak-pack
1978,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,version,1.0.0
1979,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Speak AI Language Learning Platform (24 skills)
1980,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1981,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,license,MIT
1982,plugins/saas-packs/speak-pack/.claude-plugin/plugin.json,keywords,"[""speak"", ""language-learning"", ""ai-tutor"", ""speech-recognition"", ""saas"", ""integration""]"
1983,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,name,supabase-pack
1984,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,version,1.0.0
1985,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Supabase (30 skills)
1986,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1987,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,license,MIT
1988,plugins/saas-packs/supabase-pack/.claude-plugin/plugin.json,keywords,"[""supabase"", ""supabase"", ""saas"", ""sdk"", ""integration""]"
1989,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,name,twinmind-pack
1990,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,version,1.0.0
1991,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for TwinMind (24 skills)
1992,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1993,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,license,MIT
1994,plugins/saas-packs/twinmind-pack/.claude-plugin/plugin.json,keywords,"[""twinmind"", ""meeting-ai"", ""transcription"", ""saas"", ""sdk"", ""integration""]"
1995,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,name,vastai-pack
1996,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,version,1.0.0
1997,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Vast.ai (24 skills)
1998,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
1999,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,license,MIT
2000,plugins/saas-packs/vastai-pack/.claude-plugin/plugin.json,keywords,"[""vastai"", ""vast.ai"", ""saas"", ""sdk"", ""integration""]"
2001,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,name,vercel-pack
2002,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,version,1.0.0
2003,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Vercel (30 skills)
2004,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
2005,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,license,MIT
2006,plugins/saas-packs/vercel-pack/.claude-plugin/plugin.json,keywords,"[""vercel"", ""vercel"", ""saas"", ""sdk"", ""integration""]"
2007,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,name,windsurf-pack
2008,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,version,1.0.0
2009,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,description,Claude Code skill pack for Windsurf (30 skills)
2010,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,author,"{""name"": ""Jeremy Longshore"", ""email"": ""jeremy@intentsolutions.io""}"
2011,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,license,MIT
2012,plugins/saas-packs/windsurf-pack/.claude-plugin/plugin.json,keywords,"[""windsurf"", ""windsurf"", ""saas"", ""sdk"", ""integration""]"
2013,plugins/security/access-control-auditor/.claude-plugin/plugin.json,name,access-control-auditor
2014,plugins/security/access-control-auditor/.claude-plugin/plugin.json,version,1.0.0
2015,plugins/security/access-control-auditor/.claude-plugin/plugin.json,description,Audit access control implementations
